genre,rank_within_genre,tmdb_id,title,release_year,release_date,popularity,vote_average,vote_count,poster_url,overview,source_tmdb_genres,source_sort_orders
Thriller,17,1272837,28 Years Later: The Bone Temple,2026,2026-01-14,28.9364,7.134,1329,https://image.tmdb.org/t/p/w500/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,Thriller,primary_release_date.desc|popularity.desc
Thriller,18,1306368,The Rip,2026,2026-01-13,20.9822,7.088,1693,https://image.tmdb.org/t/p/w500/4wsYWH73Hb1B6noGIFaRQSAkuXj.jpg,"Trust frays when a team of Miami cops discovers millions in cash inside a run-down stash house, calling everyone — and everything — into question.",Thriller,primary_release_date.desc|popularity.desc
Thriller,19,840464,Greenland 2: Migration,2026,2026-01-07,56.5065,6.437,1244,https://image.tmdb.org/t/p/w500/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",Thriller,primary_release_date.desc|popularity.desc
Thriller,20,1198984,We Bury the Dead,2026,2026-01-01,8.957,6.062,267,https://image.tmdb.org/t/p/w500/xZqo0yPARmyF8TACVNyaOACkYWG.jpg,"After a catastrophic military disaster reanimates the dead, Ava searches for her missing husband amidst an increasingly hostile world.",Thriller,primary_release_date.desc
Thriller,21,1317288,Marty Supreme,2025,2025-12-19,15.2286,7.384,1879,https://image.tmdb.org/t/p/w500/lYWEXbQgRTR4ZQleSXAgRbxAjvq.jpg,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",Thriller,primary_release_date.desc|popularity.desc
Thriller,22,1368166,The Housemaid,2025,2025-12-18,53.8426,7.267,2498,https://image.tmdb.org/t/p/w500/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",Thriller,primary_release_date.desc|popularity.desc
Thriller,23,1291608,Dhurandhar,2025,2025-12-05,59.8702,7.274,312,https://image.tmdb.org/t/p/w500/snBOuXDdhmTvlzMUvP9Em3Pp1u1.jpg,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",Thriller,primary_release_date.desc|popularity.desc
Thriller,24,1387382,Hunting Season,2025,2025-12-05,13.906,6.974,253,https://image.tmdb.org/t/p/w500/cbryTyaWdqrKpQCw6K7zm2jrB5v.jpg,"When a reclusive survivalist and his daughter rescue a mysterious, wounded woman from a river, they become entangled in a deadly web of violence and revenge, forcing them to confront a brutal criminal to survive.",Thriller,primary_release_date.desc|popularity.desc
Thriller,25,1228246,Five Nights at Freddy's 2,2025,2025-12-03,18.9124,6.636,1002,https://image.tmdb.org/t/p/w500/udAxQEORq2I5wxI97N2TEqdhzBE.jpg,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the real origin of Freddy's, and unleash a decades-hidden horror.",Thriller,primary_release_date.desc|popularity.desc
Thriller,26,1180831,Troll 2,2025,2025-11-30,7.1074,6.381,485,https://image.tmdb.org/t/p/w500/p6xAExLNFbHcLfvSuvLPoM8aqZU.jpg,"When a dangerous new troll unleashes devastation across their homeland, Nora, Andreas and Major Kris embark on their most perilous mission yet.",Thriller,primary_release_date.desc
Thriller,27,812583,Wake Up Dead Man: A Knives Out Mystery,2025,2025-11-26,10.4972,7.206,2565,https://image.tmdb.org/t/p/w500/qCOGGi8JBVEZMc3DVby8rUivyXz.jpg,"When young priest Jud Duplenticy is sent to assist charismatic firebrand Monsignor Jefferson Wicks, it’s clear that all is not well in the pews. After a sudden and seemingly impossible murder rocks the town, the lack of an obvious suspect prompts local police chief Geraldine Scott to join forces with renowned detective Benoit Blanc to unravel a mystery that defies all logic.",Thriller,primary_release_date.desc
Thriller,28,628847,Trap House,2025,2025-11-14,8.509,6.593,281,https://image.tmdb.org/t/p/w500/6tpAPeuuqbVnYWWPoOLEDLSBU7a.jpg,"An undercover DEA agent and his partner embark on a game of cat and mouse with an audacious, and surprising group of thieves – their own rebellious teenagers, who have begun robbing from a dangerous cartel, using their parents' tactics and top-secret intel to do it.",Thriller,primary_release_date.desc
Thriller,29,425274,Now You See Me: Now You Don't,2025,2025-11-12,25.5161,6.496,1590,https://image.tmdb.org/t/p/w500/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",Thriller,primary_release_date.desc|popularity.desc
Thriller,30,798645,The Running Man,2025,2025-11-11,15.212,6.781,1659,https://image.tmdb.org/t/p/w500/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",Thriller,primary_release_date.desc|popularity.desc
Thriller,31,701387,Bugonia,2025,2025-10-23,9.6388,7.315,2017,https://image.tmdb.org/t/p/w500/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",Thriller,primary_release_date.desc
Thriller,32,1223601,Sisu: Road to Revenge,2025,2025-10-21,13.3357,7.311,803,https://image.tmdb.org/t/p/w500/roCMOuMQ55Z2TxVx1vZZTevlo0n.jpg,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",Thriller,primary_release_date.desc|popularity.desc
Thriller,33,1197137,Black Phone 2,2025,2025-10-15,13.1392,6.698,1167,https://image.tmdb.org/t/p/w500/gFddBLQ8wj9M9O82iPzgX5KVNHz.jpg,"Four years after defeating The Grabber, Finney Blake is struggling with life after captivity. When his younger sister Gwen begins receiving calls in her dreams from the Black Phone and seeing disturbing visions of three boys being stalked at a winter camp, the siblings become determined to solve the mystery and confront a killer who has grown more powerful in death and more significant to them than either could imagine.",Thriller,primary_release_date.desc|popularity.desc
Thriller,34,1266798,Dog 51,2025,2025-10-15,4.6837,6.1,312,https://image.tmdb.org/t/p/w500/olMvhbCRuhTbf6EMKxKGHi2on3L.jpg,"In the near future, Paris is divided into three zones that separate social classes, and no one can escape ALMA, a predictive AI that has revolutionized law enforcement. When ALMA’s creator is assassinated, Salia, a top agent, and Zem, a jaded cop, are forced to work together to solve a murder that may expose the dark secrets of the system they serve.",Thriller,primary_release_date.desc
Thriller,35,1290879,The Woman in Cabin 10,2025,2025-10-09,3.929,6.185,1046,https://image.tmdb.org/t/p/w500/4kpdyePOlcELQQJcxXPF5GB1Adw.jpg,"On a lavish yacht for an assignment, a journalist sees a passenger go overboard. But when no one believes her, she risks her life to uncover the truth.",Thriller,primary_release_date.desc
Thriller,36,1290159,A House of Dynamite,2025,2025-10-02,4.5622,6.401,1273,https://image.tmdb.org/t/p/w500/AiJ8L90ftPAwVf3SDx7Fj9IMZoy.jpg,"When a single, unattributed missile is launched at the United States, a race begins to determine who is responsible and how to respond.",Thriller,primary_release_date.desc
Thriller,37,1456349,It Was Just an Accident,2025,2025-10-01,4.1211,7.146,587,https://image.tmdb.org/t/p/w500/eNYGj2DG3n8OrVPTfYunpPW9uas.jpg,An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor.,Thriller,primary_release_date.desc
Thriller,38,941109,Play Dirty,2025,2025-09-30,10.9208,6.566,641,https://image.tmdb.org/t/p/w500/ovZ0zq0NwRghtWI1oLaM0lWuoEw.jpg,"Expert thief Parker gets a shot at a major heist, but to pull it off he and his team must outsmart a South American dictator, the New York mob, and the world's richest man.",Thriller,primary_release_date.desc
Thriller,39,1086260,The Astronaut,2025,2025-09-26,6.4539,6.123,383,https://image.tmdb.org/t/p/w500/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",Thriller,primary_release_date.desc
Thriller,40,1010756,The Strangers: Chapter 2,2025,2025-09-25,6.1582,6.064,345,https://image.tmdb.org/t/p/w500/pqADzs5SJvI2jC0DThPVMuNJcWS.jpg,"After learning that one of their victims, Maya, is still alive, The Strangers return to finish the job. With nowhere to run and no one to trust, Maya soon finds herself in a brutal fight for survival against psychopaths more than willing to kill anyone who stands in their way.",Thriller,primary_release_date.desc
Thriller,41,639988,No Other Choice,2025,2025-09-24,8.6926,7.5,1115,https://image.tmdb.org/t/p/w500/vc2S0dvgpsM0XfSiXZDMVkRCSSU.jpg,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",Thriller,primary_release_date.desc
Thriller,42,1054867,One Battle After Another,2025,2025-09-23,16.1172,7.35,3828,https://image.tmdb.org/t/p/w500/lbBWwxBht4JFP5PsuJ5onpMqugW.jpg,"Washed-up revolutionary Bob exists in a state of stoned paranoia, surviving off-grid with his spirited, self-reliant daughter, Willa. When his evil nemesis resurfaces after 16 years and she goes missing, the former radical scrambles to find her, father and daughter both battling the consequences of his past.",Thriller,primary_release_date.desc|popularity.desc
Thriller,43,1235746,Dead of Winter,2025,2025-09-23,9.5579,6.382,376,https://image.tmdb.org/t/p/w500/5DcrN62sGAiRJxt8rXSRlSRLwIE.jpg,"A widowed fisherwoman, travelling alone through snowbound northern Minnesota, interrupts the kidnapping of a teenage girl. Hours from the nearest town and with no phone service, she realizes that she is the young girl's only hope.",Thriller,primary_release_date.desc
Thriller,44,1236470,The Lost Bus,2025,2025-09-19,4.7282,7.035,742,https://image.tmdb.org/t/p/w500/4IPxzGlE17fJAwUTMul4opMeutA.jpg,A determined father risks everything to rescue a dedicated teacher and her students from a raging wildfire.,Thriller,primary_release_date.desc
Thriller,45,604079,The Long Walk,2025,2025-09-10,14.1435,6.9,1582,https://image.tmdb.org/t/p/w500/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,"In a dystopian 1970s America, fifty teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",Thriller,primary_release_date.desc
Thriller,46,1245993,Caught Stealing,2025,2025-08-26,4.3868,6.863,1001,https://image.tmdb.org/t/p/w500/cvda8s5J8YaHjTyEyXQpvD6f3iV.jpg,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined.",Thriller,primary_release_date.desc
Thriller,47,1088166,Relay,2025,2025-08-21,3.5793,6.973,445,https://image.tmdb.org/t/p/w500/mpwccO2L8LUVtVTJTdgUVgoQqAo.jpg,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.,Thriller,primary_release_date.desc
Thriller,48,1419406,The Shadow's Edge,2025,2025-08-16,89.0269,7.813,900,https://image.tmdb.org/t/p/w500/cHKo3m8N1fwvEy2ZEr0xGmmMODV.jpg,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,Thriller,primary_release_date.desc|popularity.desc|vote_average.desc
Thriller,49,1254624,Night Always Comes,2025,2025-08-15,2.5547,6.1,275,https://image.tmdb.org/t/p/w500/1jDo1nG7rtjaaQGpr6e73x9i9Xp.jpg,"Facing eviction in a city her family can no longer afford, a woman plunges into a desperate and increasingly dangerous all-night search to raise $25,000.",Thriller,primary_release_date.desc
Thriller,50,1007734,Nobody 2,2025,2025-08-13,12.5556,6.93,1620,https://image.tmdb.org/t/p/w500/svXVRoRSu6zzFtCzkRsjZS7Lqpd.jpg,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",Thriller,primary_release_date.desc
War,1,1223601,Sisu: Road to Revenge,2025,2025-10-21,13.3357,7.311,803,https://image.tmdb.org/t/p/w500/roCMOuMQ55Z2TxVx1vZZTevlo0n.jpg,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",War,primary_release_date.desc|popularity.desc
War,2,1252037,The Tank,2025,2025-09-18,9.6463,7.1,444,https://image.tmdb.org/t/p/w500/65Jr1JAgWlu9em8zHhAfrNJJQBt.jpg,"A German Tiger tank crew is sent on a dangerous mission to rescue the missing officer Paul von Hardenburg from a top-secret bunker behind enemy lines. As they make their way through the lethal no-man's land, they must confront not only the enemy, but also their own fears and inner demons. Fueled by the Wehrmacht's methamphetamine, their mission increasingly becomes a journey into the heart of darkness.",War,primary_release_date.desc|popularity.desc
